时间 ,浓度 ,峰面积 ,标识 ,类型 ,初始制冷模块温度 ,初始测量模块温度 ,反应制冷模块温度 ,反应测量模块温度 ,初始值燃烧炉温度 ,初始值上机箱温度 ,初始值下机箱温度 ,反应值燃烧炉温度 ,反应值上机箱温度 ,反应值下机箱温度 ,测量时长 ,加量程校准液浓度 ,量程 ,参数 ,转换系数 ,标样转换系数 ,,
2023-08-04 19:21:37,52.8198,52.8198,正常N,水样,2,49.4,1.7,49.2,680.837,38.1,37.8,678.914,38.4,37.3,820,80,100,TOC,1,2.5,
2023-08-04 19:32:53,49.9946,49.9946,正常N,水样,2,49.8,8.8,51,681.99,38.6,37.2,679.538,38.3,37.8,660,80,100,TOC,1,2.5,
2023-08-04 19:41:28,48.0254,48.0254,正常N,水样,2,49.8,1.6,51.4,681.462,38.8,37,680.548,38.6,38.1,669,80,100,TOC,1,2.5,
2023-08-04 19:50:13,48.6279,48.6279,正常N,水样,2,49,1.9,48.6,681.558,39,37.7,681.558,39.1,37.6,668,80,100,TOC,1,2.5,
2023-08-04 19:58:57,47.897,47.897,正常N,水样,2,48.3,1.7,48.2,683.288,39.2,38.1,681.365,39.1,37.6,659,80,100,TOC,1,2.5,
2023-08-04 20:07:32,45.6566,45.6566,正常N,水样,2.1,48.3,1.7,48.4,679.971,39.3,38,680.788,39.1,37.5,660,80,100,TOC,1,2.5,
2023-08-04 20:16:07,49.1597,49.1597,正常N,水样,2,48.9,1.8,49.1,680.74,39.5,37.6,677.952,39.1,37.8,671,80,100,TOC,1,2.5,
2023-08-04 20:24:54,48.4838,48.4838,正常N,水样,2.1,49.9,2.1,49.5,681.894,39.6,38.1,679.635,39.5,37.4,685,80,100,TOC,1,2.5,
2023-08-04 20:33:55,48.3561,48.3561,正常N,水样,2,50.4,1.9,50.1,681.654,39.8,37.8,679.25,39.5,36.8,688,80,100,TOC,1,2.5,
2023-08-04 20:42:59,48.7632,48.7632,正常N,水样,2,50.8,1.9,52.4,680.933,39.8,37.7,678.433,40.2,37,670,80,100,TOC,1,2.5,
2023-08-04 20:51:45,48.3321,48.3321,正常N,水样,2,50.8,1.3,50.3,680.981,40,38.2,680.26,39.6,37.8,661,80,100,TOC,1,2.5,
2023-08-04 21:00:21,47.9484,47.9484,正常N,水样,2,50.4,2,51.9,680.788,40,37.7,681.606,41.1,37.6,661,80,100,TOC,1,2.5,
2023-08-04 21:08:57,48.1383,48.1383,正常N,水样,2,50,2,51.2,681.365,40,38.2,680.5,41.3,37.4,661,80,100,TOC,1,2.5,
2023-08-04 21:17:33,46.1644,46.1644,正常N,水样,2,49.8,2.4,49.7,681.221,40.1,36.7,679.01,40.3,37.8,661,80,100,TOC,1,2.5,
2023-08-04 21:26:09,47.5558,47.5558,正常N,水样,2,49.2,1.8,50.6,680.885,40.1,37.5,679.971,41.3,38.1,661,80,100,TOC,1,2.5,
2023-08-04 21:34:46,46.0506,46.0506,正常N,水样,2,48.8,2,49.5,681.462,40.1,37.5,679.106,39.9,37.6,659,80,100,TOC,1,2.5,
2023-08-04 21:43:21,47.5967,47.5967,正常N,水样,2,49.2,1.6,49.2,680.837,40.3,38.3,681.365,39.8,37.6,663,80,100,TOC,1,2.5,
2023-08-04 21:51:59,46.8495,46.8495,正常N,水样,2,49.8,1.8,51.1,680.5,40.1,37.8,679.683,41.3,37.9,661,80,100,TOC,1,2.5,
2023-08-04 22:00:36,47.7932,47.7932,正常N,水样,2,49.8,1.8,51.4,682.615,40.2,38.2,679.971,40.8,38,660,80,100,TOC,1,2.5,
